,niv,wap1,wap2,wap3,wap4,imb
2022-08-27 03:00:00+00:00,-23.02,432.89,432.99,435.39,437.97,321.2
2022-08-27 03:30:00+00:00,-40.81,434.01,433.77,434.02,436.71,321.2
2022-08-27 04:00:00+00:00,30.78,452.93,452.93,452.93,452.93,512.7
2022-08-27 04:30:00+00:00,134.03,467.9,469.47,469.47,469.47,534.7
2022-08-27 05:00:00+00:00,5.71,522.73,519.22,519.22,519.22,558.16
2022-08-27 05:30:00+00:00,85.19,585.5,562.9,562.9,562.9,564.01
2022-08-27 06:00:00+00:00,-16.79,562.77,565.25,565.25,565.25,401.0
2022-08-27 06:30:00+00:00,92.26,678.51,674.76,674.76,674.76,614.75
2022-08-27 07:00:00+00:00,-158.54,533.64,554.62,554.62,554.62,321.5
2022-08-27 07:30:00+00:00,-75.0,577.09,588.75,588.75,588.75,401.0
2022-08-27 08:00:00+00:00,-93.89,567.52,580.44,580.44,580.44,401.0
2022-08-27 08:30:00+00:00,-65.28,510.77,528.94,528.94,528.94,402.0
2022-08-27 09:00:00+00:00,-22.02,444.95,476.39,476.54,476.54,403.0
2022-08-27 09:30:00+00:00,-149.04,433.03,458.44,462.61,462.61,325.2
2022-08-27 10:00:00+00:00,-241.64,446.39,446.25,446.25,446.25,325.0
2022-08-27 10:30:00+00:00,-26.89,405.7,423.33,423.33,423.33,325.2
2022-08-27 11:00:00+00:00,36.83,422.25,426.97,426.97,426.97,564.01
2022-08-27 11:30:00+00:00,-10.75,493.61,471.13,471.78,471.78,325.2
2022-08-27 12:00:00+00:00,-135.78,437.86,436.87,436.87,436.87,322.0
2022-08-27 12:30:00+00:00,-201.61,371.7,385.36,385.36,385.36,324.1
2022-08-27 13:00:00+00:00,-190.11,350.59,364.56,366.98,366.98,325.5
2022-08-27 13:30:00+00:00,-223.93,347.07,351.77,356.59,356.59,322.0
2022-08-27 14:00:00+00:00,-32.41,418.57,417.4,416.03,416.03,326.0
2022-08-27 14:30:00+00:00,-59.68,404.07,415.03,419.43,419.43,325.5
2022-08-27 15:00:00+00:00,-110.78,476.29,457.44,456.44,456.44,325.1
2022-08-27 15:30:00+00:00,45.96,591.7,564.6,563.58,563.58,700.0
2022-08-27 16:00:00+00:00,52.19,531.4,541.08,541.08,541.08,623.0
2022-08-27 16:30:00+00:00,213.06,666.01,656.17,656.17,655.26,734.0
2022-08-27 17:00:00+00:00,64.31,576.34,581.48,581.02,581.02,690.0
2022-08-27 17:30:00+00:00,16.41,607.32,614.55,614.08,613.57,690.0
2022-08-27 18:00:00+00:00,-57.98,525.39,538.66,538.76,539.13,316.5
2022-08-27 18:30:00+00:00,3.1,507.37,530.87,531.79,532.23,646.4
2022-08-27 19:00:00+00:00,-8.22,431.55,438.95,438.95,438.95,327.25
2022-08-27 19:30:00+00:00,-33.3,450.77,457.23,457.23,457.23,325.5
2022-08-27 20:00:00+00:00,-30.8,602.4,584.7,584.7,584.7,325.5
2022-08-27 20:30:00+00:00,-293.22,368.17,402.67,407.19,407.19,255.0
2022-08-27 21:00:00+00:00,-25.26,409.1,431.82,431.82,431.82,327.25
2022-08-27 21:30:00+00:00,-101.48,321.85,338.16,338.47,338.47,326.02
2022-08-27 22:00:00+00:00,171.26,519.42,510.75,510.75,510.75,595.0
2022-08-27 22:30:00+00:00,-136.05,382.71,392.59,392.59,392.59,326.02
2022-08-27 23:00:00+00:00,-14.99,325.04,332.4,332.4,332.4,326.1
2022-08-27 23:30:00+00:00,-63.96,347.07,351.96,351.94,351.94,326.02
2022-08-28 00:00:00+00:00,42.1,441.52,437.58,436.35,436.35,495.0
2022-08-28 00:30:00+00:00,67.12,440.2,439.39,437.27,437.27,495.0
2022-08-28 01:00:00+00:00,-79.02,367.88,356.62,355.48,355.48,325.0
2022-08-28 01:30:00+00:00,-58.48,412.18,393.83,378.76,378.76,325.0
2022-08-28 02:00:00+00:00,-105.46,373.2,372.97,372.38,372.38,325.0
2022-08-28 02:30:00+00:00,-27.6,375.17,376.59,376.07,376.07,326.02
2022-08-28 03:00:00+00:00,-26.76,387.67,383.83,383.83,383.83,326.02
2022-08-28 03:30:00+00:00,-112.71,386.98,383.14,383.07,383.07,255.5
2022-08-28 04:00:00+00:00,-28.74,363.64,363.64,363.64,363.64,326.02
2022-08-28 04:30:00+00:00,-31.77,364.91,361.57,361.57,361.57,326.02
2022-08-28 05:00:00+00:00,-16.13,422.39,398.87,398.87,398.56,326.02
2022-08-28 05:30:00+00:00,-32.25,423.86,421.77,421.74,421.74,326.02
2022-08-28 06:00:00+00:00,-332.17,330.87,340.09,340.09,340.09,320.0
2022-08-28 06:30:00+00:00,-261.99,377.32,379.65,379.65,379.65,322.0
2022-08-28 07:00:00+00:00,-216.92,360.35,368.52,368.52,368.52,322.0
2022-08-28 07:30:00+00:00,-270.41,341.65,374.37,374.3,374.3,255.55
2022-08-28 08:00:00+00:00,-357.65,299.81,304.19,305.01,305.01,320.0
2022-08-28 08:30:00+00:00,-312.24,302.99,320.14,320.14,320.14,320.0
2022-08-28 09:00:00+00:00,-303.08,329.51,338.78,338.78,338.78,256.12
2022-08-28 09:30:00+00:00,-268.51,327.42,334.46,337.13,337.13,320.0
2022-08-28 10:00:00+00:00,-168.21,383.03,381.97,381.97,381.97,320.0
2022-08-28 10:30:00+00:00,-225.98,386.31,388.82,388.82,388.82,320.0
2022-08-28 11:00:00+00:00,-276.55,372.96,375.7,375.7,375.7,320.0
2022-08-28 11:30:00+00:00,-333.03,349.32,359.99,359.99,359.99,320.0
2022-08-28 12:00:00+00:00,-322.12,336.22,338.51,338.51,338.51,325.0
2022-08-28 12:30:00+00:00,-180.1,340.37,343.7,343.7,343.7,325.0
2022-08-28 13:00:00+00:00,-35.24,365.23,359.69,359.69,359.69,327.0
2022-08-28 13:30:00+00:00,-7.38,352.24,351.53,351.53,351.53,325.0
2022-08-28 14:00:00+00:00,-17.1,409.53,400.03,399.94,399.94,325.0
2022-08-28 14:30:00+00:00,-1.78,434.06,422.78,421.56,421.56,325.0
2022-08-28 15:00:00+00:00,-44.19,504.22,486.42,486.3,486.3,328.25
2022-08-28 15:30:00+00:00,0.66,617.22,571.09,568.07,568.07,539.0
2022-08-28 16:00:00+00:00,-60.33,550.48,553.33,553.33,553.33,328.25
2022-08-28 16:30:00+00:00,-53.84,507.58,543.64,543.27,543.27,327.0
2022-08-28 17:00:00+00:00,18.93,583.4,580.2,581.39,581.39,544.0
2022-08-28 17:30:00+00:00,-117.85,563.53,572.13,572.13,572.13,328.6
2022-08-28 18:00:00+00:00,-69.44,533.94,558.11,558.11,558.11,328.6
2022-08-28 18:30:00+00:00,-117.41,465.12,498.1,498.1,498.1,328.6
2022-08-28 19:00:00+00:00,142.77,494.67,521.44,521.44,521.44,600.57
2022-08-28 19:30:00+00:00,67.28,534.97,527.74,528.14,528.14,558.13
2022-08-28 20:00:00+00:00,210.85,638.04,615.6,613.74,613.74,688.0
2022-08-28 20:30:00+00:00,-33.26,510.3,509.91,506.21,505.7,329.1
2022-08-28 21:00:00+00:00,-102.01,374.63,397.91,398.87,398.87,329.1
2022-08-28 21:30:00+00:00,-231.35,333.44,355.66,361.98,361.98,329.0
2022-08-28 22:00:00+00:00,-24.35,383.53,388.41,388.41,388.41,328.843
2022-08-28 22:30:00+00:00,-105.13,396.39,390.28,390.28,390.28,328.2
2022-08-28 23:00:00+00:00,-185.2,362.24,364.27,364.27,364.27,250.5
2022-08-28 23:30:00+00:00,-356.05,324.54,349.45,355.45,355.45,257.5
2022-08-29 00:00:00+00:00,-311.6,322.54,331.66,331.66,331.66,257.5
2022-08-29 00:30:00+00:00,-254.23,329.8,338.0,337.98,337.98,257.5
2022-08-29 01:00:00+00:00,-377.26,300.06,326.74,326.74,326.74,257.5
2022-08-29 01:30:00+00:00,-297.24,263.17,288.77,288.96,288.96,328.25
2022-08-29 02:00:00+00:00,129.03,436.44,420.69,420.69,420.69,479.0
2022-08-29 02:30:00+00:00,-51.55,405.23,404.9,398.88,398.88,257.5
2022-08-29 03:00:00+00:00,-72.51,413.42,423.55,423.55,423.55,257.5
2022-08-29 03:30:00+00:00,-20.85,369.26,402.64,402.64,402.64,329.3
2022-08-29 04:00:00+00:00,-84.58,411.89,419.9,419.9,419.9,329.3
2022-08-29 04:30:00+00:00,-126.57,429.59,426.25,426.23,426.23,329.2
2022-08-29 05:00:00+00:00,-52.27,449.65,450.24,450.21,450.21,329.3
2022-08-29 05:30:00+00:00,-198.13,405.76,414.53,414.92,414.92,329.18
2022-08-29 06:00:00+00:00,76.49,365.95,394.73,394.73,394.73,700.0
2022-08-29 06:30:00+00:00,103.61,517.71,510.54,510.7,510.7,688.0
2022-08-29 07:00:00+00:00,179.87,560.29,552.24,552.24,552.24,700.0
2022-08-29 07:30:00+00:00,-48.7,636.13,610.93,610.93,610.93,329.3
2022-08-29 08:00:00+00:00,-146.52,469.36,484.23,484.23,484.23,329.3
2022-08-29 08:30:00+00:00,-51.72,456.72,481.71,481.96,481.96,329.5
2022-08-29 09:00:00+00:00,-26.76,437.16,442.02,442.21,442.21,329.55
2022-08-29 09:30:00+00:00,-131.48,397.18,403.14,405.01,405.01,330.0
2022-08-29 10:00:00+00:00,-183.4,375.44,377.28,377.28,377.28,329.3
2022-08-29 10:30:00+00:00,-72.92,384.88,387.71,387.71,387.71,330.03
2022-08-29 11:00:00+00:00,-132.82,460.53,445.11,445.11,445.11,329.3
2022-08-29 11:30:00+00:00,-195.99,372.28,388.34,388.56,388.56,330.05
2022-08-29 12:00:00+00:00,-167.78,374.29,377.33,377.33,377.33,330.05
2022-08-29 12:30:00+00:00,151.63,416.87,399.33,399.32,399.32,540.0
2022-08-29 13:00:00+00:00,-180.26,390.23,386.41,385.05,385.05,330.05
2022-08-29 13:30:00+00:00,-339.41,373.69,373.59,370.19,370.19,330.05
2022-08-29 14:00:00+00:00,-430.7,351.35,371.16,371.63,371.63,330.05
2022-08-29 14:30:00+00:00,-391.32,340.22,356.76,357.59,357.59,332.0
2022-08-29 15:00:00+00:00,-39.19,460.61,454.02,454.06,454.06,405.0
2022-08-29 15:30:00+00:00,318.54,583.39,554.79,551.82,551.82,664.85
2022-08-29 16:00:00+00:00,128.67,539.44,548.2,544.71,544.71,664.85
2022-08-29 16:30:00+00:00,254.08,634.19,599.24,589.56,590.32,699.95
2022-08-29 17:00:00+00:00,10.36,634.0,608.26,584.63,585.19,719.87
2022-08-29 17:30:00+00:00,10.21,603.73,595.6,587.34,587.6,719.87
2022-08-29 18:00:00+00:00,-261.59,612.19,616.89,620.5,620.97,406.0
2022-08-29 18:30:00+00:00,-157.43,548.79,557.21,557.47,565.99,407.0
2022-08-29 19:00:00+00:00,-164.26,529.7,538.83,538.83,538.83,407.0
2022-08-29 19:30:00+00:00,-231.05,489.29,504.63,506.08,506.08,400.0
2022-08-29 20:00:00+00:00,-122.33,526.27,539.11,539.62,539.77,341.0
2022-08-29 20:30:00+00:00,-533.66,397.97,440.87,441.92,442.31,340.0
2022-08-29 21:00:00+00:00,-863.02,332.74,374.86,376.32,376.32,244.474
2022-08-29 21:30:00+00:00,-1001.75,277.26,291.15,312.08,313.86,330.05
2022-08-29 22:00:00+00:00,-551.29,330.76,336.89,336.89,336.89,333.33
2022-08-29 22:30:00+00:00,-722.14,318.0,323.8,323.8,323.8,301.0
2022-08-29 23:00:00+00:00,-685.04,306.91,314.87,314.87,314.87,301.0
2022-08-29 23:30:00+00:00,-689.41,297.8,304.27,304.27,304.27,301.0
2022-08-30 00:00:00+00:00,-438.93,334.56,333.92,333.92,333.92,301.0
2022-08-30 00:30:00+00:00,-524.13,313.27,330.07,330.07,330.07,256.0
2022-08-30 01:00:00+00:00,-549.06,272.61,292.58,292.58,292.58,256.0
2022-08-30 01:30:00+00:00,-656.21,264.56,287.06,287.06,287.06,256.0
2022-08-30 02:00:00+00:00,-579.43,274.9,282.13,282.13,282.13,256.0
2022-08-30 02:30:00+00:00,-312.68,304.26,304.0,304.0,304.0,256.0
2022-08-30 03:00:00+00:00,-257.07,346.23,337.89,337.89,337.89,256.0
2022-08-30 03:30:00+00:00,-285.43,332.26,332.74,332.13,332.13,256.0
2022-08-30 04:00:00+00:00,-496.87,321.53,327.28,327.01,326.92,301.0
2022-08-30 04:30:00+00:00,-646.31,280.4,287.16,287.16,287.16,301.0
2022-08-30 05:00:00+00:00,-389.26,313.79,316.88,316.88,316.88,256.0
2022-08-30 05:30:00+00:00,-189.98,385.64,395.11,399.42,399.61,256.0
2022-08-30 06:00:00+00:00,-462.58,334.28,348.58,348.58,348.58,336.5
2022-08-30 06:30:00+00:00,-87.46,405.13,409.3,409.3,409.35,336.5
2022-08-30 07:00:00+00:00,-230.46,413.01,409.94,409.99,409.99,336.5
2022-08-30 07:30:00+00:00,-436.19,431.71,433.9,433.17,433.17,330.0
2022-08-30 08:00:00+00:00,-994.77,340.07,350.14,350.14,350.14,300.0
2022-08-30 08:30:00+00:00,-847.73,300.35,333.67,333.67,333.67,300.0
2022-08-30 09:00:00+00:00,-766.58,300.43,310.09,310.09,310.09,290.0
2022-08-30 09:30:00+00:00,-534.94,326.27,320.94,320.94,320.94,300.1
2022-08-30 10:00:00+00:00,-352.8,290.42,289.75,289.75,289.75,295.0
2022-08-30 10:30:00+00:00,-238.58,294.9,299.75,299.75,299.75,270.1
2022-08-30 11:00:00+00:00,-113.96,323.23,323.76,324.27,324.27,270.1
2022-08-30 11:30:00+00:00,-89.98,347.02,334.12,334.12,334.12,270.44
2022-08-30 12:00:00+00:00,-22.11,394.17,386.47,386.47,386.47,302.05
2022-08-30 12:30:00+00:00,-34.36,394.49,390.76,390.76,390.76,302.0
2022-08-30 13:00:00+00:00,-246.65,359.3,365.25,363.7,363.7,270.5
2022-08-30 13:30:00+00:00,-198.06,338.44,350.49,349.64,349.64,270.5
2022-08-30 14:00:00+00:00,-97.49,331.76,353.38,353.38,353.38,302.1
2022-08-30 14:30:00+00:00,-94.55,395.39,392.17,393.12,393.12,302.1
2022-08-30 15:00:00+00:00,-5.95,460.98,456.17,454.89,454.89,305.1
2022-08-30 15:30:00+00:00,59.95,451.57,452.33,451.96,451.96,542.5
2022-08-30 16:00:00+00:00,-70.88,429.95,436.68,437.45,437.45,302.25
2022-08-30 16:30:00+00:00,-53.79,489.11,487.6,487.51,487.15,302.2
2022-08-30 17:00:00+00:00,0.6,468.99,475.08,477.31,478.29,542.5
2022-08-30 17:30:00+00:00,-183.3,464.37,474.97,482.97,482.99,302.1
2022-08-30 18:00:00+00:00,-133.75,428.69,445.74,448.09,448.09,302.2
2022-08-30 18:30:00+00:00,-159.57,366.58,396.87,399.49,399.49,302.2
2022-08-30 19:00:00+00:00,139.18,422.99,416.32,417.85,417.85,542.5
2022-08-30 19:30:00+00:00,-120.55,387.48,396.32,396.95,397.84,283.0
2022-08-30 20:00:00+00:00,3.21,438.04,430.49,430.57,430.78,542.5
2022-08-30 20:30:00+00:00,-423.01,294.44,317.39,327.8,330.31,257.0
2022-08-30 21:00:00+00:00,-275.74,282.42,286.66,286.88,286.88,255.0
2022-08-30 21:30:00+00:00,-486.7,239.41,235.27,236.82,236.82,246.0
2022-08-30 22:00:00+00:00,-149.0,351.49,346.43,346.43,346.43,248.0
2022-08-30 22:30:00+00:00,-47.09,333.63,333.11,333.11,333.11,252.0
2022-08-30 23:00:00+00:00,-227.81,259.15,265.95,265.95,265.95,239.5
2022-08-30 23:30:00+00:00,-373.79,228.13,234.82,234.82,234.82,239.4
2022-08-31 00:00:00+00:00,-330.44,219.34,220.71,220.71,220.71,239.4
2022-08-31 00:30:00+00:00,-340.89,220.07,219.4,219.4,219.4,239.3
2022-08-31 01:00:00+00:00,-306.44,234.16,220.66,220.66,220.66,230.4
2022-08-31 01:30:00+00:00,-570.1,218.49,215.37,211.33,211.33,212.0
2022-08-31 02:00:00+00:00,-774.27,191.97,192.35,192.35,192.35,200.5
2022-08-31 02:30:00+00:00,-901.2,173.39,187.37,187.37,187.37,208.2
2022-08-31 03:00:00+00:00,-883.98,145.0,162.18,162.18,162.18,208.2
2022-08-31 03:30:00+00:00,-796.16,130.34,159.12,159.12,159.12,210.0
2022-08-31 04:00:00+00:00,-634.62,171.4,188.11,188.11,188.11,230.3
2022-08-31 04:30:00+00:00,-506.4,204.89,210.28,210.28,210.28,230.4
2022-08-31 05:00:00+00:00,-440.19,192.7,221.62,222.46,222.46,230.3
2022-08-31 05:30:00+00:00,-163.16,309.69,284.98,281.8,281.8,230.5
2022-08-31 06:00:00+00:00,-90.32,399.24,374.53,374.53,374.53,235.0
2022-08-31 06:30:00+00:00,30.59,498.64,506.62,506.62,506.62,490.28
2022-08-31 07:00:00+00:00,163.72,395.78,406.46,405.08,405.08,554.3
2022-08-31 07:30:00+00:00,29.12,432.75,444.91,445.58,445.23,450.0
2022-08-31 08:00:00+00:00,-469.6,362.22,351.42,351.58,351.58,210.0
2022-08-31 08:30:00+00:00,-733.24,328.42,331.97,334.34,334.34,175.0
2022-08-31 09:00:00+00:00,-757.48,259.64,287.04,286.89,286.89,204.201
2022-08-31 09:30:00+00:00,-555.83,240.9,277.1,277.25,277.24,176.0
2022-08-31 10:00:00+00:00,-491.5,209.04,226.07,226.77,226.78,225.0
2022-08-31 10:30:00+00:00,-151.02,261.72,262.1,263.21,263.21,236.0
2022-08-31 11:00:00+00:00,-7.79,261.05,263.97,264.03,264.03,241.25
2022-08-31 11:30:00+00:00,29.04,273.07,270.72,270.17,270.1,445.0
2022-08-31 12:00:00+00:00,-128.29,248.98,252.77,252.77,252.77,236.0
2022-08-31 12:30:00+00:00,-195.99,282.72,273.37,272.35,272.27,225.0
2022-08-31 13:00:00+00:00,-458.29,237.54,259.62,259.86,259.99,0.0
2022-08-31 13:30:00+00:00,-286.43,206.15,233.02,236.12,236.59,235.0
2022-08-31 14:00:00+00:00,-286.21,238.73,262.53,264.26,264.76,237.0
2022-08-31 14:30:00+00:00,-246.92,243.94,262.91,264.38,264.44,238.0
2022-08-31 15:00:00+00:00,-78.2,356.81,354.73,353.94,353.92,238.0
2022-08-31 15:30:00+00:00,77.83,489.12,476.52,474.82,474.82,520.0
2022-08-31 16:00:00+00:00,28.95,406.66,415.04,415.02,415.02,520.0
2022-08-31 16:30:00+00:00,64.81,479.82,474.02,473.57,473.57,520.0
2022-08-31 17:00:00+00:00,-195.14,397.96,412.9,412.9,412.94,171.0
2022-08-31 17:30:00+00:00,-134.35,345.49,366.81,369.5,369.74,177.0
2022-08-31 18:00:00+00:00,2.64,422.57,423.33,423.37,423.37,520.0
2022-08-31 18:30:00+00:00,-30.56,388.49,393.82,395.0,395.0,215.0
2022-08-31 19:00:00+00:00,-66.17,422.19,413.51,413.4,413.4,207.0
2022-08-31 19:30:00+00:00,-31.24,353.32,365.7,370.55,371.35,175.0
2022-08-31 20:00:00+00:00,-162.45,360.82,373.5,374.57,374.77,152.0
2022-08-31 20:30:00+00:00,-572.98,148.72,186.04,233.78,234.91,110.0
2022-08-31 21:00:00+00:00,-681.58,111.2,146.24,146.24,146.24,115.0
2022-08-31 21:30:00+00:00,-498.34,105.53,140.65,164.44,164.44,170.0
2022-08-31 22:00:00+00:00,-249.02,131.05,137.05,137.05,137.05,150.0
2022-08-31 22:30:00+00:00,-88.77,202.01,181.6,181.69,181.69,150.0
2022-08-31 23:00:00+00:00,64.35,259.01,239.78,238.09,238.09,350.0
2022-08-31 23:30:00+00:00,-22.64,290.39,276.69,269.45,269.45,152.0
2022-09-01 00:00:00+00:00,-222.54,206.54,211.41,211.25,211.25,150.0
2022-09-01 00:30:00+00:00,-281.43,158.69,162.88,162.81,162.81,150.0
2022-09-01 01:00:00+00:00,-377.21,135.38,138.58,138.58,138.58,51.0
2022-09-01 01:30:00+00:00,-332.18,139.27,145.67,145.67,145.67,152.0
2022-09-01 02:00:00+00:00,-277.8,161.22,164.11,164.11,164.11,152.0
2022-09-01 02:30:00+00:00,-224.61,176.96,181.64,181.64,181.64,152.0
2022-09-01 03:00:00+00:00,-133.6,161.2,165.36,165.25,165.25,152.0
2022-09-01 03:30:00+00:00,-74.5,169.76,175.66,191.98,191.98,152.0
2022-09-01 04:00:00+00:00,-224.13,151.46,163.77,165.45,165.45,155.0
2022-09-01 04:30:00+00:00,24.96,223.47,211.26,210.97,210.97,400.0
2022-09-01 05:00:00+00:00,-177.64,296.18,246.25,246.25,246.25,170.0
2022-09-01 05:30:00+00:00,-244.71,283.5,271.57,269.62,269.62,170.0
2022-09-01 06:00:00+00:00,-24.5,400.95,395.09,395.09,395.09,170.0
2022-09-01 06:30:00+00:00,-2.43,553.0,543.1,543.1,543.1,305.0
2022-09-01 07:00:00+00:00,-23.62,377.6,389.36,389.36,389.36,171.0
2022-09-01 07:30:00+00:00,152.51,389.0,424.18,424.18,424.18,546.32
2022-09-01 08:00:00+00:00,126.23,459.38,454.44,454.63,454.63,507.6
2022-09-01 08:30:00+00:00,66.73,417.64,415.16,415.16,415.16,506.48
2022-09-01 09:00:00+00:00,199.14,380.68,385.52,385.52,385.52,462.96
2022-09-01 09:30:00+00:00,199.75,415.53,405.14,405.14,405.14,462.96
2022-09-01 10:00:00+00:00,193.1,421.69,418.4,418.4,418.4,437.9
2022-09-01 10:30:00+00:00,-24.88,411.91,411.87,411.04,411.04,176.0
2022-09-01 11:00:00+00:00,49.77,354.54,367.37,367.68,367.68,419.9
2022-09-01 11:30:00+00:00,88.43,352.14,362.21,362.4,362.4,426.92
2022-09-01 12:00:00+00:00,-372.79,367.73,369.61,370.28,370.28,174.2
2022-09-01 12:30:00+00:00,-16.35,370.34,367.64,367.98,367.98,255.0
2022-09-01 13:00:00+00:00,0.5,411.52,410.55,410.55,410.55,440.57
2022-09-01 13:30:00+00:00,70.97,369.4,377.61,377.82,377.82,471.31
2022-09-01 14:00:00+00:00,-61.45,383.15,384.03,383.89,383.89,202.0
2022-09-01 14:30:00+00:00,38.63,382.71,392.15,392.89,393.09,463.17
2022-09-01 15:00:00+00:00,46.34,429.08,428.75,428.45,428.45,550.29
2022-09-01 15:30:00+00:00,139.4,422.17,430.64,438.47,438.47,555.82
2022-09-01 16:00:00+00:00,157.25,468.76,462.09,462.09,462.09,590.0
2022-09-01 16:30:00+00:00,193.25,555.46,543.08,542.25,542.25,619.43
2022-09-01 17:00:00+00:00,238.09,569.17,552.1,549.97,549.97,663.878
2022-09-01 17:30:00+00:00,179.57,593.87,563.0,561.89,561.46,661.87
2022-09-01 18:00:00+00:00,78.55,546.52,535.05,533.44,532.28,644.44
2022-09-01 18:30:00+00:00,-57.97,532.54,528.98,526.68,526.2,301.5
2022-09-01 19:00:00+00:00,84.48,492.11,501.43,502.1,502.39,572.0
2022-09-01 19:30:00+00:00,-210.07,402.4,430.04,437.13,437.13,221.3
2022-09-01 20:00:00+00:00,72.93,461.52,460.5,475.77,475.57,503.0
2022-09-01 20:30:00+00:00,11.33,350.62,356.18,358.19,361.28,498.65
2022-09-01 21:00:00+00:00,48.81,414.25,411.92,411.93,411.93,442.19
2022-09-01 21:30:00+00:00,64.93,311.86,308.13,318.75,318.79,444.0
2022-09-01 22:00:00+00:00,313.95,389.29,389.29,389.29,389.29,439.283
2022-09-01 22:30:00+00:00,533.42,424.8,424.8,424.8,424.8,499.5
2022-09-01 23:00:00+00:00,382.33,404.39,402.66,402.66,402.66,430.0
2022-09-01 23:30:00+00:00,282.09,411.56,393.0,393.0,393.0,413.77
2022-09-02 00:00:00+00:00,54.5,383.13,375.32,375.32,375.32,310.0
2022-09-02 00:30:00+00:00,155.74,392.9,384.53,383.94,383.94,400.0
2022-09-02 01:00:00+00:00,154.99,332.0,352.11,351.57,351.57,400.0
2022-09-02 01:30:00+00:00,156.33,312.61,334.61,335.08,334.81,400.0
2022-09-02 02:00:00+00:00,235.89,406.48,384.38,384.38,383.44,430.0
2022-09-02 02:30:00+00:00,193.12,397.46,368.6,364.59,364.41,400.0
2022-09-02 03:00:00+00:00,188.42,408.55,402.38,401.87,401.87,430.0
2022-09-02 03:30:00+00:00,226.74,399.86,393.38,392.53,392.53,430.0
2022-09-02 04:00:00+00:00,219.91,421.86,417.31,417.07,417.07,430.0
2022-09-02 04:30:00+00:00,73.06,408.85,412.71,411.26,411.11,430.0
2022-09-02 05:00:00+00:00,57.1,450.51,443.25,441.0,441.0,430.0
2022-09-02 05:30:00+00:00,133.45,479.17,472.83,467.97,464.06,516.88
2022-09-02 06:00:00+00:00,-14.48,346.74,350.11,350.7,351.0,301.5
2022-09-02 06:30:00+00:00,343.79,524.35,519.02,515.92,515.9,534.89
2022-09-02 07:00:00+00:00,112.88,444.88,450.41,450.48,450.48,490.1
2022-09-02 07:30:00+00:00,229.65,465.51,466.22,465.97,466.01,494.79
2022-09-02 08:00:00+00:00,379.76,507.2,501.54,497.84,497.31,570.0
2022-09-02 08:30:00+00:00,199.92,496.31,493.47,492.38,492.25,539.0
2022-09-02 09:00:00+00:00,123.86,437.32,434.56,434.56,433.58,539.0
2022-09-02 09:30:00+00:00,267.43,354.44,372.74,372.74,373.9,559.9
2022-09-02 10:00:00+00:00,138.95,389.62,385.16,385.16,385.16,539.0
2022-09-02 10:30:00+00:00,102.18,365.94,356.11,355.76,355.76,539.0
2022-09-02 11:00:00+00:00,55.6,367.7,367.41,367.41,367.41,520.0
2022-09-02 11:30:00+00:00,24.98,329.03,326.61,326.61,326.61,519.0
2022-09-02 12:00:00+00:00,7.48,283.68,287.41,287.41,287.41,468.0
2022-09-02 12:30:00+00:00,-341.26,264.11,266.31,266.31,266.21,182.5
2022-09-02 13:00:00+00:00,-388.05,188.89,198.14,202.33,202.36,152.6
2022-09-02 13:30:00+00:00,-302.94,140.79,163.71,165.31,165.31,140.0
2022-09-02 14:00:00+00:00,344.51,250.1,245.03,244.83,244.83,307.08
2022-09-02 14:30:00+00:00,132.99,279.13,273.63,272.79,272.7,299.49
2022-09-02 15:00:00+00:00,208.07,394.82,393.35,393.32,392.25,399.33
2022-09-02 15:30:00+00:00,189.07,374.75,380.17,379.86,379.86,399.33
2022-09-02 16:00:00+00:00,34.33,413.35,419.13,419.22,419.22,432.33
2022-09-02 16:30:00+00:00,-51.57,411.96,416.47,420.49,420.49,201.55
2022-09-02 17:00:00+00:00,41.0,423.25,426.03,426.22,426.22,498.0
2022-09-02 17:30:00+00:00,-48.78,413.02,414.24,414.74,414.74,201.0
2022-09-02 18:00:00+00:00,-28.55,326.24,333.13,333.31,333.31,186.0
2022-09-02 18:30:00+00:00,-148.19,309.03,327.6,327.6,328.05,140.0
2022-09-02 19:00:00+00:00,-40.07,287.98,307.93,310.31,310.39,147.0
2022-09-02 19:30:00+00:00,-277.44,224.48,249.48,257.17,259.71,140.1
2022-09-02 20:00:00+00:00,-368.42,231.09,231.54,231.54,231.54,140.0
2022-09-02 20:30:00+00:00,-588.29,180.85,193.3,193.67,193.68,140.0
2022-09-02 21:00:00+00:00,-441.08,150.59,168.93,169.2,169.2,147.1
